4.1487966, 219.97008
0.2329216, 0.70812625
-4.945609, -153.98482
-8.8150835, -1076.7719
-7.270653, -571.7799
6.5952477, 760.93054
7.82264, 1217.8126
-4.9648404, -156.09418
2.9511383, 92.14335
-1.4190818, -0.49846545
-7.304069, -580.5462
6.265551, 661.49475
-7.079258, -523.2616
-7.2233686, -559.52673
7.6649323, 1150.9823
5.2911463, 418.83148
8.2576885, 1415.447
1.6663492, 23.693544
-7.01948, -508.6897
1.7278761, 25.715315
-2.1584342, -5.7931066
-6.5857778, -410.96457
-3.6004326, -48.69405
8.163059, 1370.768
-4.0178156, -73.18219
9.085735, 1848.4393
-8.710365, -1035.6578
2.9098527, 88.96554
6.779997, 820.76404
-3.0731745, -26.41733
-5.771077, -262.7361
7.625158, 1134.5221
-0.41146967, -0.2850398
-6.503496, -393.9619
7.1948605, 966.35236
-6.34123, -361.81458
-6.739897, -444.11087
-7.7507024, -706.42975
-6.48324, -389.84918
9.614867, 2166.718
-8.74937, -1050.847
-8.4103985, -923.6973
6.4749656, 723.57886
-8.154819, -834.91364
9.678853, 2207.5122
6.4708166, 722.3127
4.7609906, 316.02515
-0.543496, -0.22652467
-3.9201386, -66.85568
0.28794047, 0.95526594
9.97014, 2399.6929
5.903449, 562.68854
7.862316, 1235.0228
7.113034, 936.3785
7.880165, 1242.8176
0.35067144, 1.2794691
6.3732862, 692.97186
8.248797, 1411.2085
7.476517, 1074.3956
3.7270298, 166.55956
4.9941807, 358.88385
1.6262493, 22.433086
9.516806, 2105.1785
6.7574625, 813.3042
7.8357525, 1223.4825
-2.2517078, -7.0558276
-0.11590226, -0.1811851
-9.753383, -1494.6417
9.369711, 2015.067
-8.318272, -891.005
-7.939289, -764.6128
-8.498424, -955.6708
-5.271011, -192.30264
-2.9739256, -23.175102
-2.238785, -6.8712263
-4.980728, -157.8512
5.4282637, 448.61966
4.838288, 329.83194
5.0953526, 378.6186
-9.572506, -1406.9259
-4.0991693, -78.74381
8.168335, 1373.2338
9.588651, 2150.15
-3.8433375, -62.143448
2.517502, 62.297203
-8.838734, -1086.2052
-5.0294995, -163.32661
-6.5671844, -407.08063
-1.3523068, -0.33569694
0.6072796, 3.1376288
-2.1534595, -5.730222
-8.079454, -809.8631
-3.1575828, -29.398127
-2.6279745, -13.929847
-6.7958155, -456.56296
-4.292088, -93.03396
2.363429, 53.473316
5.3151755, 423.95374
6.157183, 630.80676
-3.686393, -53.20724
