-0.32419658, 0.34114859
-1.22764, 0.08838142
-0.5196741, 0.028924903
-0.60748845, 0.004614681
1.2374629, 0.9753644
-0.7577787, 0.28406048
-0.18217081, 0.630804
-0.13679372, 0.7164466
-1.1740596, 0.0308744
-0.6749426, 0.07333214
-0.05453787, 0.8507161
-0.07599891, 0.81885105
1.3280694, 0.5429939
0.3852065, 0.802286
1.46281, 0.13076255
0.39162353, 0.7931841
1.2820932, 0.8297051
0.9977926, 0.56840825
1.2468222, 0.95628273
0.24467494, 0.9612459
-0.815303, 0.50387424
1.2539386, 0.937802
-0.59287214, 6.815455E-4
-1.3982195, 0.6595969
-1.1767942, 0.02334624
0.12964945, 0.9991825
-1.0776767, 0.6335648
-0.50961566, 0.038120072
-0.32423738, 0.3410663
0.023437602, 0.94315684
-0.025831237, 0.88924253
-1.4560254, 0.025344046
-0.41851676, 0.16291082
-0.21837018, 0.5586375
0.9526868, 0.49139586
-0.34872875, 0.29205576
1.3855134, 0.1302037
-0.16208827, 0.66949344
0.9049584, 0.43396437
0.06039394, 0.97242296
0.11059341, 0.99557436
1.4950336, 0.43730074
-0.15603168, 0.6809301
-0.48572403, 0.06415365
-0.6028357, 0.002973153
0.87171894, 0.4075454
-1.1788446, 0.018353725
0.66057885, 0.44239366
0.48823214, 0.6509718
-0.3733181, 0.24441545
-1.0026201, 0.9740545
1.2401054, 0.97056556
-1.0868677, 0.56998783
1.2542815, 0.93682253
0.121820524, 0.9980484
1.412202, 0.01688194
1.2460196, 0.9581491
-1.4772979, 0.022668356
0.84687436, 0.3944314
-0.9761194, 0.9999628
-0.11966305, 0.7469252
0.49567166, 0.64012706
0.16943179, 0.9974591
-1.3286126, 0.9513578
-0.33030343, 0.3288118
-1.4574062, 0.019484406
-0.0050418186, 0.9139651
1.0386817, 0.65688854
0.5385357, 0.57970816
-0.20041253, 0.59477216
1.370614, 0.22593911
1.2267867, 0.9902153
0.76259077, 0.38700634
-0.30470508, 0.38091224
1.3272048, 0.5493306
-1.3887897, 0.76844066
-0.44033808, 0.12735467
0.40043762, 0.7805408
0.5070517, 0.6237086
-0.8183683, 0.51668435
-1.0846803, 0.58537245
0.39896432, 0.78266454
-0.16406602, 0.6657346
1.3287868, 0.53771836
1.1961359, 0.9966812
-1.1887462, 0.0025364503
-0.5779471, 2.4708913E-4
0.64798164, 0.45341286
1.0747008, 0.7463462
-0.3737964, 0.24350823
0.633528, 0.467065
-0.4730978, 0.08007442
-1.3938837, 0.7114294
-0.38085034, 0.23022439
0.9182347, 0.44754675
1.0773839, 0.75328076
0.9548374, 0.49455786
-0.5535668, 0.00673319
-0.6141469, 0.0076142126
1.3565427, 0.32808754
