0.0,0.0,0.0
0.0,9.820787,2.4551969
0.0,19.641575,4.9103937
0.0,29.462362,7.3655906
0.0,39.28315,9.820787
0.0,49.103935,12.275984
0.0,58.92472,14.73118
0.0,68.74551,17.186377
0.0,78.56629,19.641573
0.0,88.38708,22.09677
0.0,98.20786,24.551966
5.6700344,0.0,1.4175086
5.6700344,9.820787,3.8727055
5.6700344,19.641575,6.3279023
5.6700344,29.462362,8.783099
5.6700344,39.28315,11.2382965
5.6700344,49.103935,13.693493
5.6700344,58.92472,16.14869
5.6700344,68.74551,18.603886
5.6700344,78.56629,21.059082
5.6700344,88.38708,23.514278
5.6700344,98.20786,25.969475
11.340069,0.0,2.8350172
11.340069,9.820787,5.290214
11.340069,19.641575,7.745411
11.340069,29.462362,10.200607
11.340069,39.28315,12.655805
11.340069,49.103935,15.111001
11.340069,58.92472,17.566196
11.340069,68.74551,20.021393
11.340069,78.56629,22.47659
11.340069,88.38708,24.931786
11.340069,98.20786,27.386982
17.010103,0.0,4.252526
17.010103,9.820787,6.7077227
17.010103,19.641575,9.16292
17.010103,29.462362,11.618116
17.010103,39.28315,14.073313
17.010103,49.103935,16.52851
17.010103,58.92472,18.983706
17.010103,68.74551,21.438902
17.010103,78.56629,23.894098
17.010103,88.38708,26.349295
17.010103,98.20786,28.804491
22.680138,0.0,5.6700344
22.680138,9.820787,8.125231
22.680138,19.641575,10.580428
22.680138,29.462362,13.035625
22.680138,39.28315,15.490822
22.680138,49.103935,17.946018
22.680138,58.92472,20.401215
22.680138,68.74551,22.856411
22.680138,78.56629,25.311607
22.680138,88.38708,27.766804
22.680138,98.20786,30.222
28.350172,0.0,7.087543
28.350172,9.820787,9.54274
28.350172,19.641575,11.997936
28.350172,29.462362,14.453134
28.350172,39.28315,16.90833
28.350172,49.103935,19.363527
28.350172,58.92472,21.818724
28.350172,68.74551,24.27392
28.350172,78.56629,26.729116
28.350172,88.38708,29.184313
28.350172,98.20786,31.63951
34.020206,0.0,8.505052
34.020206,9.820787,10.960249
34.020206,19.641575,13.415445
34.020206,29.462362,15.870642
34.020206,39.28315,18.32584
34.020206,49.103935,20.781036
34.020206,58.92472,23.236233
34.020206,68.74551,25.69143
34.020206,78.56629,28.146626
34.020206,88.38708,30.601822
34.020206,98.20786,33.05702
39.69024,0.0,9.92256
39.69024,9.820787,12.377756
39.69024,19.641575,14.832953
39.69024,29.462362,17.28815
39.69024,39.28315,19.743347
39.69024,49.103935,22.198544
39.69024,58.92472,24.65374
39.69024,68.74551,27.108936
39.69024,78.56629,29.564133
39.69024,88.38708,32.01933
39.69024,98.20786,34.474525
45.360275,0.0,11.340069
45.360275,9.820787,13.795265
45.360275,19.641575,16.250462
45.360275,29.462362,18.70566
45.360275,39.28315,21.160856
45.360275,49.103935,23.616053
45.360275,58.92472,26.071249
45.360275,68.74551,28.526445
45.360275,78.56629,30.981642
45.360275,88.38708,33.436836
45.360275,98.20786,35.892036
51.03031,0.0,12.757578
51.03031,9.820787,15.212774
51.03031,19.641575,17.667973
51.03031,29.462362,20.123169
51.03031,39.28315,22.578365
51.03031,49.103935,25.033562
51.03031,58.92472,27.488758
51.03031,68.74551,29.943954
51.03031,78.56629,32.39915
51.03031,88.38708,34.854347
51.03031,98.20786,37.309544
